id_aluno,idade,semestre,tempo_resposta,horas_estudo_dia,media_geral,satisfacao_curso,horario_estudo,linguagem_preferida,framework_preferido,formato_conteudo_principal,formato_conteudo_secundario,faltas_percentual,estuda_em_grupo,usa_biblioteca,participa_monitoria,ambiente_desenvolvimento,sistema_operacional,area_interesse,busca_estagio,prefere_backend,interesse_pesquisa,dificuldade_percebida,comentario
STU000456,18,8,2025-01-10 18:16:00,3.4,8.38,5.0,Manhã,Java,Django,Video,Exercícios Práticos,10.9,True,False,True,PyCharm,Windows,Web Development,True,False,False,1,Feedback detalhado do aluno 456 - Regular. Ótimo desempenho! 
STU000457,20,1,2025-01-25 18:22:00,3.1,5.38,3.0,Tarde,Python,Django,Texto,Mentoria,10.0,False,False,False,VSCode,Windows,Mobile Dev,True,False,False,1,Feedback detalhado do aluno 457 - Regular. Desempenho normal. 
STU000458,17,7,2025-01-07 19:52:00,3.1,8.18,4.0,Manhã,Java,Spring,Exercícios Práticos,Exercícios Práticos,18.9,True,False,True,Eclipse,Windows,Security,False,False,False,1,Feedback detalhado do aluno 458 - Regular. Ótimo desempenho! 
STU000459,19,5,2025-01-07 19:14:00,3.8,7.52,4.0,Tarde,TypeScript,Angular,Projetos,Mentoria,19.3,True,False,False,VSCode,Windows,DevOps,True,False,False,1,Feedback detalhado do aluno 459 - Regular. Desempenho normal. 
STU000460,17,8,2025-01-02 21:44:00,3.2,6.74,4.0,Manhã,Python,Flask,Projetos,Mentoria,8.6,False,False,False,IntelliJ,Linux,Data Science,True,False,False,1,Feedback detalhado do aluno 460 - Regular. Desempenho normal. 
STU000461,26,1,2025-01-04 21:13:00,3.1,6.87,4.0,Noite,Python,React,Exercícios Práticos,Video,8.8,False,False,False,VSCode,Windows,Security,False,True,False,1,Feedback detalhado do aluno 461 - Regular. Desempenho normal. 
STU000462,21,7,2025-01-16 14:31:00,4.0,8.34,5.0,Manhã,Python,React,Projetos,Texto,12.8,True,False,True,PyCharm,Linux,Data Science,False,True,False,1,Feedback detalhado do aluno 462 - Regular. Ótimo desempenho! 
STU000463,18,5,2025-01-19 09:09:00,2.3,6.25,3.0,Tarde,Python,React,Texto,Mentoria,11.4,False,False,False,VSCode,MacOS,Gaming,False,False,False,1,Feedback detalhado do aluno 463 - Regular. Desempenho normal. 
STU000464,21,4,2025-01-18 20:16:00,3.0,7.29,4.0,Manhã,TypeScript,React,Texto,Mentoria,17.4,False,False,False,Eclipse,Windows,Data Science,True,True,False,1,Feedback detalhado do aluno 464 - Regular. Desempenho normal. 
STU000465,20,7,2025-01-05 19:05:00,1.5,5.59,3.0,Manhã,Java,Angular,Video,Video,15.2,False,False,False,IntelliJ,MacOS,Security,True,True,False,1,Feedback detalhado do aluno 465 - Regular. Desempenho normal. 
STU000466,20,10,2025-01-22 16:19:00,5.2,8.76,5.0,Manhã,Java,Angular,Exercícios Práticos,Texto,20.8,True,True,False,Eclipse,Windows,Data Science,True,True,True,1,Feedback detalhado do aluno 466 - Muito engajado! Ótimo desempenho! 
STU000467,22,2,2025-01-01 13:46:00,1.5,4.34,2.0,Tarde,R,Vue,Texto,Projetos,16.6,False,False,False,Others,MacOS,Web Development,False,False,False,2,Feedback detalhado do aluno 467 - Regular. Desempenho normal. 
STU000468,23,1,2025-01-21 17:05:00,5.8,9.37,5.0,Tarde,Python,React,Video,Projetos,11.8,False,True,True,PyCharm,Windows,Data Science,True,False,True,1,Feedback detalhado do aluno 468 - Muito engajado! Ótimo desempenho! 
STU000469,19,1,2025-01-19 09:05:00,1.3,5.23,3.0,Tarde,Java,Django,Exercícios Práticos,Texto,5.5,False,False,False,Others,Linux,Security,False,False,False,1,Feedback detalhado do aluno 469 - Regular. Desempenho normal. 
STU000470,19,1,2025-01-13 08:22:00,0.5,4.0,2.0,Manhã,Java,Spring,Projetos,Exercícios Práticos,15.9,False,False,False,VSCode,MacOS,Mobile Dev,True,True,False,2,Feedback detalhado do aluno 470 - Regular. Desempenho normal. 
STU000471,20,5,2025-01-23 17:12:00,2.9,6.36,4.0,Tarde,JavaScript,React,Texto,Video,6.4,False,False,False,VSCode,MacOS,Web Development,True,False,False,1,Feedback detalhado do aluno 471 - Regular. Desempenho normal. 
STU000472,17,10,2025-01-07 19:26:00,0.5,4.0,3.0,Manhã,Go,Angular,Video,Texto,11.7,False,False,False,VSCode,MacOS,Data Science,True,False,False,2,Feedback detalhado do aluno 472 - Regular. Desempenho normal. 
STU000473,17,7,2025-01-26 08:14:00,3.6,7.67,4.0,Manhã,R,None,Texto,Projetos,11.4,True,False,False,VSCode,Windows,DevOps,True,True,False,1,Feedback detalhado do aluno 473 - Regular. Desempenho normal. 
STU000474,25,2,2025-01-04 20:54:00,0.7,4.33,2.0,Tarde,Java,Django,Texto,Mentoria,12.5,False,False,False,Eclipse,Windows,Security,False,True,False,1,Feedback detalhado do aluno 474 - Regular. Desempenho normal. 
STU000475,25,10,2025-01-27 16:04:00,0.7,4.53,2.0,Manhã,R,Vue,Exercícios Práticos,Projetos,8.4,False,False,False,VSCode,Windows,Web Development,False,True,False,1,Feedback detalhado do aluno 475 - Regular. Desempenho normal. 
STU000476,20,8,2025-01-29 09:54:00,0.5,4.0,2.0,Manhã,Python,Spring,Texto,Mentoria,11.4,False,False,False,IntelliJ,Windows,Data Science,True,True,False,1,Feedback detalhado do aluno 476 - Regular. Desempenho normal. 
STU000477,22,4,2025-01-26 08:15:00,1.0,5.18,2.0,Manhã,Python,React,Exercícios Práticos,Video,20.7,False,False,False,IntelliJ,Windows,Data Science,True,False,False,1,Feedback detalhado do aluno 477 - Regular. Desempenho normal. 
STU000478,21,3,2025-01-23 13:54:00,0.5,4.0,2.0,Manhã,Python,Spring,Projetos,Mentoria,20.7,False,False,False,IntelliJ,Linux,Data Science,True,True,False,3,Feedback detalhado do aluno 478 - Regular. Desempenho normal. 
STU000479,30,10,2025-01-16 21:28:00,0.5,4.0,1.0,Noite,Java,Django,Video,Texto,22.7,False,False,False,IntelliJ,Windows,Data Science,False,False,False,3,Feedback detalhado do aluno 479 - Regular. Desempenho normal. 
STU000480,24,8,2025-01-26 10:14:00,3.3,7.33,4.0,Tarde,JavaScript,React,Mentoria,Mentoria,15.1,False,False,False,Eclipse,Linux,Web Development,True,True,False,1,Feedback detalhado do aluno 480 - Regular. Desempenho normal. 
STU000481,20,2,2025-01-03 14:28:00,3.9,6.86,4.0,Manhã,JavaScript,Angular,Texto,Exercícios Práticos,16.4,False,False,False,VSCode,MacOS,Web Development,True,True,False,1,Feedback detalhado do aluno 481 - Regular. Desempenho normal. 
STU000482,18,3,2025-01-02 08:40:00,2.7,5.76,4.0,Tarde,TypeScript,Flask,Video,Texto,20.8,False,False,False,VSCode,Windows,Web Development,True,True,False,1,Feedback detalhado do aluno 482 - Regular. Desempenho normal. 
STU000483,17,3,2025-01-09 14:06:00,0.9,4.0,2.0,Manhã,JavaScript,Django,Texto,Video,7.6,False,False,False,PyCharm,Linux,Web Development,True,True,False,2,Feedback detalhado do aluno 483 - Regular. Desempenho normal. 
STU000484,21,10,2025-01-03 17:31:00,1.7,5.87,3.0,Manhã,JavaScript,Django,Video,Texto,19.0,False,False,False,PyCharm,Windows,Web Development,True,True,False,1,Feedback detalhado do aluno 484 - Regular. Desempenho normal. 
STU000485,18,1,2025-01-18 18:06:00,2.1,6.1,3.0,Manhã,Python,Flask,Video,Exercícios Práticos,21.5,False,False,False,IntelliJ,Linux,Data Science,True,True,False,1,Feedback detalhado do aluno 485 - Regular. Desempenho normal. 
STU000486,17,6,2025-01-09 08:13:00,0.5,4.0,2.0,Tarde,Python,Vue,Texto,Video,10.6,False,False,False,Sublime,Windows,Data Science,True,True,False,1,Feedback detalhado do aluno 486 - Regular. Desempenho normal. 
STU000487,19,2,2025-01-20 13:38:00,4.3,8.91,5.0,Tarde,JavaScript,Angular,Projetos,Projetos,21.9,False,True,True,IntelliJ,Windows,Web Development,True,True,False,1,Feedback detalhado do aluno 487 - Regular. Ótimo desempenho! 
STU000488,17,1,2025-01-10 14:25:00,2.9,7.44,4.0,Tarde,Java,React,Mentoria,Exercícios Práticos,25.3,False,False,False,IntelliJ,Windows,DevOps,True,False,False,1,Feedback detalhado do aluno 488 - Regular. Desempenho normal. 
STU000489,26,2,2025-01-02 21:35:00,0.7,4.56,2.0,Noite,R,Flask,Exercícios Práticos,Video,18.9,False,False,False,VSCode,Windows,DevOps,False,True,False,2,Feedback detalhado do aluno 489 - Regular. Desempenho normal. 
STU000490,23,6,2025-01-21 21:59:00,2.7,6.07,3.0,Tarde,Python,React,Video,Mentoria,18.0,False,False,False,IntelliJ,Windows,Data Science,True,True,False,1,Feedback detalhado do aluno 490 - Regular. Desempenho normal. 
STU000491,20,4,2025-01-17 08:09:00,2.1,6.34,3.0,Manhã,Python,Angular,Exercícios Práticos,Texto,9.4,False,False,False,PyCharm,Windows,Data Science,True,False,False,1,Feedback detalhado do aluno 491 - Regular. Desempenho normal. 
STU000492,25,6,2025-01-19 17:50:00,0.5,4.0,2.0,Tarde,Java,React,Exercícios Práticos,Video,20.3,False,False,False,VSCode,Windows,Mobile Dev,False,True,False,2,Feedback detalhado do aluno 492 - Regular. Desempenho normal. 
STU000493,21,9,2025-01-12 15:15:00,1.2,5.58,3.0,Tarde,Python,Angular,Projetos,Texto,9.9,False,False,False,VSCode,Linux,Data Science,True,False,False,1,Feedback detalhado do aluno 493 - Regular. Desempenho normal. 
STU000494,18,10,2025-01-09 21:26:00,0.7,4.54,3.0,Tarde,Python,Django,Projetos,Mentoria,16.8,False,False,False,Eclipse,Windows,DevOps,True,False,False,1,Feedback detalhado do aluno 494 - Regular. Desempenho normal. 
STU000495,25,10,2025-01-28 08:45:00,0.8,4.0,1.0,Manhã,C++,Django,Projetos,Video,17.4,False,False,False,VSCode,Windows,DevOps,False,True,False,2,Feedback detalhado do aluno 495 - Regular. Desempenho normal. 
STU000496,22,8,2025-01-27 09:57:00,2.4,5.83,3.0,Manhã,Python,Django,Texto,Projetos,0.0,False,False,False,VSCode,MacOS,Mobile Dev,True,False,False,1,Feedback detalhado do aluno 496 - Regular. Desempenho normal. 
STU000497,17,1,2025-01-02 11:49:00,6.6,9.66,5.0,Madrugada,JavaScript,React,Exercícios Práticos,Exercícios Práticos,17.0,True,False,True,PyCharm,MacOS,Web Development,True,False,False,1,Feedback detalhado do aluno 497 - Muito engajado! Ótimo desempenho! 
STU000498,20,8,2025-01-07 20:14:00,3.9,6.69,4.0,Tarde,Python,Angular,Video,Video,28.1,False,False,False,VSCode,Linux,Data Science,True,False,False,1,Feedback detalhado do aluno 498 - Regular. Desempenho normal. 
STU000499,18,9,2025-01-25 14:59:00,1.4,4.48,2.0,Tarde,Python,Flask,Mentoria,Mentoria,4.5,False,False,False,Sublime,Windows,Data Science,True,False,False,1,Feedback detalhado do aluno 499 - Regular. Desempenho normal. 
STU000500,17,6,2025-01-22 17:32:00,3.4,6.51,4.0,Manhã,Java,None,Video,Video,14.7,False,False,False,VSCode,Windows,Web Development,False,True,False,1,Feedback detalhado do aluno 500 - Regular. Desempenho normal. 
